Region,Left,Right,Ratio
Amygdala,0.771103,0.792871,0.9725453447029845
Anterior_temporal_lobe_lateral_part,0.802301,0.813233,0.9865573581003231
Anterior_temporal_lobe_medial_part,0.659124,0.711856,0.9259232204266031
Caudate_nucleus,0.529135,0.552583,0.95756655561246
Cerebellum,0.793963,0.838408,0.946988816900602
Cuneus,0.715039,0.726681,0.9839792150888766
Fusiform_gyrus,0.682845,0.683643,0.9988327240972262
Gyrus_cinguli_anterior_part,0.93504,0.918092,1.0184600236141912
Gyrus_cinguli_posterior_part,0.920319,0.809927,1.1362987034633987
Gyrus_rectus,0.779618,0.699459,1.1146014276748173
Hippocampus,0.650196,0.723541,0.8986304853491371
Inferior_frontal_gyrus,0.84781,0.818012,1.0364273384742522
Inferolateral_remainder_of_parietal_lobe,0.736437,0.681814,1.0801142247005782
Insula,0.867395,0.859796,1.008838143001363
Lateral_remainder_of_occipital_lobe,0.755603,0.760018,0.9941909270569909
Lateral_ventricle_excluding_temporal_horn,0.399205,0.331266,1.205088961740716
Lateral_ventricle_temporal_horn,0.654728,0.568046,1.1525967967382922
Lingual_gyrus,0.806268,0.74968,1.0754828726923487
Middle_and_inferior_temporal_gyri,0.777269,0.7778,0.9993173052198507
Middle_frontal_gyrus,0.776084,0.772247,1.00496861755371
Nucleus_accumbens,0.635927,0.689884,0.921788300641847
Orbitofrontal_gyri,0.712285,0.679125,1.0488275354316214
Pallidum,0.826742,0.782239,1.0568918195078485
Parahippocampal_and_ambient_gyri,0.57971,0.633033,0.9157658447505896
Postcentral_gyrus,0.668213,0.660642,1.0114600646038248
Posterior_temporal_lobe,0.795198,0.806807,0.9856111808648164
Precentral_gyrus,0.734628,0.723313,1.0156432968853042
Putamen,0.829397,0.832551,0.9962116434909093
Superior_frontal_gyrus,0.78104,0.824384,0.9474225603602204
Superior_parietal_gyrus,0.660119,0.641405,1.0291765733039187
Superior_temporal_gyrus,0.799381,0.812046,0.9844035928999095
Thalamus,0.801193,0.746836,1.0727830474160325
Amygdala,0.493321,0.459535,1.0735221473881205
Anterior_temporal_lobe_lateral_part,0.746508,0.691396,1.0797111930066126
Anterior_temporal_lobe_medial_part,0.574645,0.513461,1.1191599751490378
Caudate_nucleus,0.355668,0.377503,0.9421594000577479
Cerebellum,0.555093,0.541698,1.0247278003610867
Cuneus,0.574898,0.567794,1.0125115799039792
Fusiform_gyrus,0.488001,0.540088,0.9035583090163085
Gyrus_cinguli_anterior_part,0.706999,0.641642,1.1018589805530186
Gyrus_cinguli_posterior_part,0.694857,0.58865,1.1804247005860866
Gyrus_rectus,0.457961,0.413292,1.1080809693872613
Hippocampus,0.47495,0.512377,0.9269541763193898
Inferior_frontal_gyrus,0.620715,0.668671,0.9282816213055449
Inferolateral_remainder_of_parietal_lobe,0.499959,0.493586,1.0129116303947032
Insula,0.539172,0.540661,0.9972459637369813
Lateral_remainder_of_occipital_lobe,0.502819,0.548348,0.9169706099046592
Lateral_ventricle_excluding_temporal_horn,0.220679,0.226211,0.9755449558155881
Lateral_ventricle_temporal_horn,0.499222,0.474389,1.0523473352038095
Lingual_gyrus,0.511801,0.45347,1.1286325446005248
Middle_and_inferior_temporal_gyri,0.56386,0.587626,0.9595559080095163
Middle_frontal_gyrus,0.463076,0.463292,0.9995337713580205
Nucleus_accumbens,0.333783,0.413863,0.8065060176918449
Orbitofrontal_gyri,0.501774,0.520019,0.9649147434997568
Pallidum,0.473478,0.484624,0.9770007263362938
Parahippocampal_and_ambient_gyri,0.379967,0.47912,0.793051845049257
Postcentral_gyrus,0.46866,0.448997,1.0437931656558954
Posterior_temporal_lobe,0.436823,0.445093,0.9814196134291036
Precentral_gyrus,0.510362,0.479405,1.0645737945995557
Putamen,0.712867,0.698649,1.0203507054329142
Superior_frontal_gyrus,0.515704,0.516297,0.9988514362857038
Superior_parietal_gyrus,0.451647,0.456707,0.988920686567099
Superior_temporal_gyrus,0.617284,0.598777,1.0309080008083145
Thalamus,0.368397,0.37114,0.9926092579619549
